Blocked.Cores;Cores;Input Size;Time;Time MCSTL;Workpakets
0;8;1000;0.003514;0.00049;100
1;8;1000;0.00275;0.00042;100
1;8;1000;0.002857;0.000423;100
1;8;1000;0.002887;0.000481;100
1;8;1000;0.002581;0.000469;100
1;8;1000;0.002532;0.000453;100
1;8;1000;0.002987;0.000426;100
1;8;1000;0.002519;0.000482;100
1;8;1000;0.00263;0.000419;100
1;8;1000;0.002828;0.000476;100
1;8;1000;0.002666;0.00045;100
1;8;1000;0.002979;0.000475;100
1;8;1000;0.002963;0.000377;100
1;8;1000;0.003021;0.00046;100
1;8;1000;0.002721;0.000405;100
1;8;1000;0.002634;0.000412;100
1;8;1000;0.003034;0.000449;100
1;8;1000;0.002803;0.000446;100
1;8;1000;0.003772;0.000472;100
1;8;1000;0.002853;0.000463;100
1;8;1000;0.002733;0.000443;100
1;8;1000;0.002713;0.000448;100
1;8;1000;0.002388;0.000461;100
1;8;1000;0.003521;0.000432;100
1;8;1000;0.002774;0.000421;100
1;8;1000;0.003067;0.000455;100
1;8;1000;0.002665;0.000485;100
1;8;1000;0.003049;0.000437;100
1;8;1000;0.00312;0.000445;100
1;8;1000;0.002845;0.000429;100
1;8;1000;0.002766;0.00044;100
1;8;1000;0.002858;0.000491;100
1;8;1000;0.002478;0.000469;100
1;8;1000;0.002338;0.000491;100
1;8;1000;0.002766;0.000434;100
1;8;1000;0.0031;0.000473;100
1;8;1000;0.002546;0.000472;100
1;8;1000;0.00315;0.000411;100
1;8;1000;0.003023;0.000448;100
1;8;1000;0.002295;0.000418;100
1;8;1000;0.003045;0.000511;100
1;8;1000;0.003074;0.000438;100
1;8;1000;0.002851;0.000409;100
1;8;1000;0.002903;0.000461;100
1;8;1000;0.002714;0.000466;100
1;8;1000;0.002732;0.000435;100
1;8;1000;0.002481;0.000459;100
1;8;1000;0.002771;0.000428;100
1;8;1000;0.002884;0.000443;100
1;8;1000;0.002844;0.000491;100
1;8;1000;0.002606;0.000401;100
2;8;1000;0.003203;0.00048;100
2;8;1000;0.002089;0.00047;100
2;8;1000;0.002666;0.000469;100
2;8;1000;0.002812;0.000465;100
2;8;1000;0.00262;0.000494;100
2;8;1000;0.002714;0.000491;100
2;8;1000;0.002542;0.000408;100
2;8;1000;0.00225;0.000435;100
2;8;1000;0.002874;0.000483;100
2;8;1000;0.002805;0.000492;100
2;8;1000;0.002554;0.000394;100
2;8;1000;0.002535;0.000445;100
2;8;1000;0.002616;0.00049;100
2;8;1000;0.002353;0.000397;100
2;8;1000;0.002089;0.000529;100
2;8;1000;0.002499;0.000511;100
2;8;1000;0.002647;0.000418;100
2;8;1000;0.002562;0.000462;100
2;8;1000;0.002511;0.000407;100
2;8;1000;0.002493;0.000498;100
2;8;1000;0.00256;0.000417;100
2;8;1000;0.002641;0.000537;100
2;8;1000;0.002545;0.000498;100
2;8;1000;0.002681;0.000393;100
2;8;1000;0.002758;0.000496;100
2;8;1000;0.002448;0.000439;100
2;8;1000;0.002456;0.000501;100
2;8;1000;0.002329;0.000511;100
2;8;1000;0.002703;0.000474;100
2;8;1000;0.002773;0.000465;100
2;8;1000;0.00276;0.000364;100
2;8;1000;0.002586;0.00048;100
2;8;1000;0.002691;0.000432;100
2;8;1000;0.002416;0.000466;100
2;8;1000;0.002695;0.000405;100
2;8;1000;0.00259;0.000435;100
2;8;1000;0.002192;0.000461;100
2;8;1000;0.002408;0.000467;100
2;8;1000;0.00206;0.000493;100
2;8;1000;0.002544;0.000431;100
2;8;1000;0.002318;0.000506;100
2;8;1000;0.00215;0.000511;100
2;8;1000;0.002435;0.000486;100
2;8;1000;0.002472;0.000488;100
2;8;1000;0.002912;0.000475;100
2;8;1000;0.002561;0.000515;100
2;8;1000;0.002564;0.000429;100
2;8;1000;0.002435;0.00048;100
2;8;1000;0.002472;0.000441;100
2;8;1000;0.002383;0.00048;100
3;8;1000;0.002485;0.000492;100
3;8;1000;0.002003;0.000444;100
3;8;1000;0.002216;0.000485;100
3;8;1000;0.002282;0.000444;100
3;8;1000;0.002375;0.000466;100
3;8;1000;0.002436;0.000413;100
3;8;1000;0.002285;0.000373;100
3;8;1000;0.002356;0.000497;100
3;8;1000;0.00227;0.000498;100
3;8;1000;0.00238;0.000459;100
3;8;1000;0.002146;0.000491;100
3;8;1000;0.002189;0.000454;100
3;8;1000;0.002122;0.000457;100
3;8;1000;0.002019;0.000489;100
3;8;1000;0.0021;0.000489;100
3;8;1000;0.002665;0.000458;100
3;8;1000;0.001878;0.000431;100
3;8;1000;0.002379;0.000468;100
3;8;1000;0.002116;0.000457;100
3;8;1000;0.002552;0.000436;100
3;8;1000;0.002232;0.000512;100
3;8;1000;0.002116;0.000434;100
3;8;1000;0.0027;0.000459;100
3;8;1000;0.002457;0.000513;100
3;8;1000;0.002125;0.00049;100
3;8;1000;0.002395;0.000471;100
3;8;1000;0.001839;0.000474;100
3;8;1000;0.002144;0.000466;100
3;8;1000;0.002241;0.000485;100
3;8;1000;0.002592;0.000433;100
3;8;1000;0.002185;0.000427;100
3;8;1000;0.001885;0.000402;100
3;8;1000;0.002048;0.000518;100
3;8;1000;0.002377;0.000473;100
3;8;1000;0.002321;0.000439;100
3;8;1000;0.002288;0.00048;100
3;8;1000;0.002072;0.000501;100
3;8;1000;0.002335;0.000443;100
3;8;1000;0.002422;0.000487;100
3;8;1000;0.002173;0.00045;100
3;8;1000;0.001993;0.000477;100
3;8;1000;0.002046;0.000444;100
3;8;1000;0.002267;0.000548;100
3;8;1000;0.001825;0.000512;100
3;8;1000;0.002032;0.00047;100
3;8;1000;0.002244;0.000469;100
3;8;1000;0.002167;0.000427;100
3;8;1000;0.001977;0.000425;100
3;8;1000;0.002241;0.000471;100
3;8;1000;0.002257;0.000451;100
4;8;1000;0.00237;0.000412;100
4;8;1000;0.001802;0.000415;100
4;8;1000;0.001816;0.000405;100
4;8;1000;0.001851;0.000396;100
4;8;1000;0.001757;0.000438;100
4;8;1000;0.001926;0.000411;100
4;8;1000;0.001739;0.000419;100
4;8;1000;0.001725;0.00041;100
4;8;1000;0.002072;0.000441;100
4;8;1000;0.001654;0.000451;100
4;8;1000;0.001631;0.000415;100
4;8;1000;0.002117;0.000426;100
4;8;1000;0.001851;0.000398;100
4;8;1000;0.001873;0.000434;100
4;8;1000;0.001916;0.000411;100
4;8;1000;0.001945;0.000422;100
4;8;1000;0.001688;0.000469;100
4;8;1000;0.001802;0.000484;100
4;8;1000;0.001902;0.000418;100
4;8;1000;0.00203;0.000454;100
4;8;1000;0.001888;0.000392;100
4;8;1000;0.001813;0.00044;100
4;8;1000;0.001708;0.000403;100
4;8;1000;0.001673;0.000463;100
4;8;1000;0.00172;0.000391;100
4;8;1000;0.001898;0.000417;100
4;8;1000;0.00184;0.000424;100
4;8;1000;0.001645;0.000444;100
4;8;1000;0.001691;0.000461;100
4;8;1000;0.00176;0.000404;100
4;8;1000;0.001893;0.000416;100
4;8;1000;0.001645;0.000411;100
4;8;1000;0.00184;0.000426;100
4;8;1000;0.001912;0.0004;100
4;8;1000;0.001696;0.000493;100
4;8;1000;0.002032;0.00039;100
4;8;1000;0.001694;0.00042;100
4;8;1000;0.001724;0.000404;100
4;8;1000;0.001774;0.000409;100
4;8;1000;0.001696;0.000402;100
4;8;1000;0.001836;0.000438;100
4;8;1000;0.001988;0.000463;100
4;8;1000;0.001824;0.000409;100
4;8;1000;0.001754;0.000436;100
4;8;1000;0.001764;0.000407;100
4;8;1000;0.001744;0.000418;100
4;8;1000;0.001712;0.000428;100
4;8;1000;0.001662;0.000415;100
4;8;1000;0.001753;0.00044;100
4;8;1000;0.001714;0.00042;100
5;8;1000;0.001698;0.00042;100
5;8;1000;0.001689;0.000428;100
5;8;1000;0.001589;0.000479;100
5;8;1000;0.001787;0.000411;100
5;8;1000;0.002011;0.000339;100
5;8;1000;0.001837;0.000354;100
5;8;1000;0.002176;0.000405;100
5;8;1000;0.001882;0.000389;100
5;8;1000;0.001781;0.000385;100
5;8;1000;0.001987;0.000407;100
5;8;1000;0.001664;0.000418;100
5;8;1000;0.001744;0.000474;100
5;8;1000;0.001569;0.00046;100
5;8;1000;0.001664;0.000451;100
5;8;1000;0.001681;0.000426;100
5;8;1000;0.001641;0.000397;100
5;8;1000;0.001935;0.000403;100
5;8;1000;0.001907;0.000419;100
5;8;1000;0.001639;0.000382;100
5;8;1000;0.001842;0.000382;100
5;8;1000;0.001687;0.000423;100
5;8;1000;0.001678;0.000445;100
5;8;1000;0.001822;0.00044;100
5;8;1000;0.001581;0.000379;100
5;8;1000;0.001848;0.000479;100
5;8;1000;0.001866;0.000344;100
5;8;1000;0.001678;0.000415;100
5;8;1000;0.002071;0.000379;100
5;8;1000;0.001825;0.000421;100
5;8;1000;0.001603;0.00049;100
5;8;1000;0.001914;0.000385;100
5;8;1000;0.001749;0.00049;100
5;8;1000;0.001741;0.000416;100
5;8;1000;0.00182;0.000373;100
5;8;1000;0.001804;0.000398;100
5;8;1000;0.001696;0.000456;100
5;8;1000;0.001781;0.000407;100
5;8;1000;0.001775;0.000498;100
5;8;1000;0.001632;0.000426;100
5;8;1000;0.001615;0.000399;100
5;8;1000;0.00171;0.000423;100
5;8;1000;0.001631;0.000467;100
5;8;1000;0.001925;0.000453;100
5;8;1000;0.001726;0.000385;100
5;8;1000;0.001705;0.000458;100
5;8;1000;0.001805;0.000439;100
5;8;1000;0.001761;0.000401;100
5;8;1000;0.00168;0.000464;100
5;8;1000;0.001742;0.000404;100
5;8;1000;0.001673;0.000394;100
6;8;1000;0.00229;0.00049;100
6;8;1000;0.002039;0.000429;100
6;8;1000;0.002072;0.000436;100
6;8;1000;0.002044;0.000471;100
6;8;1000;0.00212;0.000441;100
6;8;1000;0.002114;0.000434;100
6;8;1000;0.002078;0.000537;100
6;8;1000;0.002103;0.000438;100
6;8;1000;0.00207;0.000442;100
6;8;1000;0.002068;0.000442;100
6;8;1000;0.002072;0.000527;100
6;8;1000;0.002151;0.000452;100
6;8;1000;0.002059;0.000437;100
6;8;1000;0.002095;0.0005;100
6;8;1000;0.002034;0.000494;100
6;8;1000;0.002113;0.000494;100
6;8;1000;0.003016;0.000426;100
6;8;1000;0.002055;0.000442;100
6;8;1000;0.002099;0.000479;100
6;8;1000;0.002068;0.000439;100
6;8;1000;0.002067;0.000436;100
6;8;1000;0.002044;0.000434;100
6;8;1000;0.002153;0.000434;100
6;8;1000;0.002054;0.000523;100
6;8;1000;0.002151;0.000439;100
6;8;1000;0.002044;0.000539;100
6;8;1000;0.002051;0.000439;100
6;8;1000;0.002069;0.000525;100
6;8;1000;0.002252;0.00052;100
6;8;1000;0.002042;0.000464;100
6;8;1000;0.002092;0.000431;100
6;8;1000;0.002076;0.000431;100
6;8;1000;0.002066;0.00044;100
6;8;1000;0.002062;0.000432;100
6;8;1000;0.002076;0.000458;100
6;8;1000;0.002098;0.000441;100
6;8;1000;0.002069;0.000428;100
6;8;1000;0.002111;0.000431;100
6;8;1000;0.002038;0.000429;100
6;8;1000;0.002104;0.000428;100
6;8;1000;0.002057;0.000446;100
6;8;1000;0.00206;0.000433;100
6;8;1000;0.002036;0.000444;100
6;8;1000;0.002043;0.000433;100
6;8;1000;0.002077;0.000441;100
6;8;1000;0.002058;0.000475;100
6;8;1000;0.002134;0.000444;100
6;8;1000;0.002083;0.000433;100
6;8;1000;0.002165;0.000441;100
6;8;1000;0.002055;0.000514;100
7;8;1000;0.003113;0.000461;100
7;8;1000;0.003158;0.00044;100
